SSN,LotID,PanelID,Product,Config,ProcessDate,EqpID,Chamber,Slot,Recipe,Anneal_Temp,O2_Flow,Etch_Time,Pressure,RF_Power,Gas_Ratio,Thickness_Pre,CD_Pre
SSN2026000505,LOT0039,PNL00091,OLED_C,CFG_STD,2026-02-15,EQP02,CH2,11,RCP_A,497.11,85.14,56.64,1.5645,398.82,0.973,660.23,50.244
SSN2026000506,LOT0046,PNL00304,OLED_B,CFG_STD,2026-01-23,EQP03,CH4,8,RCP_C,516.15,84.75,67.02,1.3658,429.07,0.9019,714.24,48.292
SSN2026000507,LOT0022,PNL00107,OLED_A,CFG_HIGH,2026-01-29,EQP03,CH3,11,RCP_A,522.66,75.6,64.69,1.6018,411.37,1.0986,726.94,47.664
SSN2026000508,LOT0023,PNL00551,OLED_A,CFG_HIGH,2026-01-22,EQP03,CH3,12,RCP_B,505.81,64.31,58.68,1.5753,392.0,1.0508,720.6,51.166
SSN2026000509,LOT0021,PNL00442,OLED_B,CFG_STD,2026-01-06,EQP01,CH2,6,RCP_B,516.4,85.36,53.51,1.542,442.29,1.0412,746.37,51.296
SSN2026000510,LOT0085,PNL00348,OLED_A,CFG_LOW,2026-02-24,EQP05,CH1,1,RCP_B,493.66,74.82,58.09,1.5046,452.54,0.9745,741.38,49.436
SSN2026000511,LOT0064,PNL00275,OLED_A,CFG_HIGH,2026-03-31,EQP04,CH3,11,RCP_A,490.67,87.51,63.14,1.491,496.32,1.0364,716.36,49.845
SSN2026000512,LOT0072,PNL00108,OLED_A,CFG_LOW,2026-03-27,EQP02,CH1,8,RCP_A,506.99,75.95,61.04,1.7445,477.03,1.0712,764.65,54.395
SSN2026000513,LOT0070,PNL00645,OLED_A,CFG_LOW,2026-03-25,EQP05,CH3,2,RCP_B,513.5,74.1,60.6,1.5924,475.43,1.0088,732.48,53.164
SSN2026000514,LOT0082,PNL00453,OLED_A,CFG_LOW,2026-03-01,EQP02,CH1,7,RCP_A,489.53,83.23,61.16,1.3827,423.74,1.0656,701.57,49.103
SSN2026000515,LOT0009,PNL00224,OLED_B,CFG_HIGH,2026-03-09,EQP01,CH2,1,RCP_A,493.54,100.86,64.17,1.6303,485.97,0.9663,696.74,50.66
SSN2026000516,LOT0075,PNL00290,OLED_A,CFG_HIGH,2026-01-06,EQP05,CH2,4,RCP_B,495.96,87.99,59.77,1.5434,503.69,1.0378,739.84,52.271
SSN2026000517,LOT0006,PNL00508,OLED_A,CFG_STD,2026-01-19,EQP01,CH2,5,RCP_B,520.28,83.09,62.48,1.6341,468.81,1.1214,690.97,50.31
SSN2026000518,LOT0041,PNL00503,OLED_B,CFG_STD,2026-03-05,EQP01,CH3,6,RCP_A,473.52,84.87,54.57,1.4473,469.79,1.1286,700.17,49.963
SSN2026000519,LOT0051,PNL00323,OLED_A,CFG_HIGH,2026-03-30,EQP04,CH2,7,RCP_A,488.81,67.99,74.05,1.6737,410.74,1.1362,704.25,50.857
SSN2026000520,LOT0031,PNL00212,OLED_B,CFG_STD,2026-03-23,EQP02,CH4,11,RCP_C,470.19,73.02,58.44,1.3991,491.91,1.0528,718.54,53.572
SSN2026000521,LOT0013,PNL00462,OLED_A,CFG_LOW,2026-02-26,EQP01,CH4,5,RCP_A,511.7,61.91,61.12,,517.33,1.0325,705.36,53.745
SSN2026000522,LOT0017,PNL00461,OLED_A,CFG_STD,2026-01-10,EQP01,CH4,9,RCP_A,476.16,95.84,63.12,1.3941,466.3,0.9941,678.39,50.103
SSN2026000523,LOT0071,PNL00420,OLED_A,CFG_STD,2026-03-28,EQP01,CH3,12,RCP_A,505.51,94.22,57.74,1.4849,434.2,0.8854,737.89,52.375
SSN2026000524,LOT0028,PNL00051,OLED_B,CFG_STD,2026-01-29,EQP05,CH3,9,RCP_A,531.23,85.14,60.04,1.688,449.33,0.9224,700.29,51.488
SSN2026000525,LOT0027,PNL00331,OLED_A,CFG_STD,2026-01-04,EQP04,CH3,4,RCP_C,526.77,83.08,59.98,1.4902,440.29,1.0166,758.48,49.584
SSN2026000526,LOT0079,PNL00430,OLED_C,CFG_STD,2026-03-11,EQP05,CH2,9,RCP_A,476.11,69.59,54.97,1.7926,442.38,1.0213,717.3,50.936
SSN2026000527,LOT0013,PNL00665,OLED_A,CFG_STD,2026-01-16,EQP04,CH2,4,RCP_A,509.77,80.25,62.41,1.4877,477.68,1.143,740.41,49.098
SSN2026000528,LOT0078,PNL00368,OLED_B,CFG_LOW,2026-01-28,EQP03,CH3,6,RCP_B,497.18,96.34,50.93,1.6308,464.78,1.1352,725.14,53.71
SSN2026000529,LOT0079,PNL00240,OLED_B,CFG_STD,2026-03-02,EQP02,CH1,8,RCP_A,485.91,83.05,69.64,1.7486,490.14,0.9751,741.56,54.45
SSN2026000530,LOT0051,PNL00389,OLED_A,CFG_STD,2026-03-28,EQP05,CH1,4,RCP_A,503.18,77.48,64.36,1.3383,467.98,1.0955,723.69,50.72
SSN2026000531,LOT0015,PNL00124,OLED_B,CFG_STD,2026-03-23,EQP05,CH4,1,RCP_C,519.65,67.94,63.52,1.2735,424.76,0.9918,715.64,50.267
SSN2026000532,LOT0014,PNL00064,OLED_A,CFG_STD,2026-01-15,EQP03,CH1,11,RCP_B,522.59,93.04,50.45,1.5045,437.48,1.0846,736.24,53.504
SSN2026000533,LOT0025,PNL00474,OLED_A,CFG_STD,2026-01-16,EQP01,CH2,9,RCP_A,493.56,81.44,55.64,1.6176,435.3,1.0945,769.66,53.811
SSN2026000534,LOT0050,PNL00690,OLED_A,CFG_HIGH,2026-03-14,EQP04,CH3,2,RCP_A,516.28,67.95,67.64,1.3268,448.47,1.1294,703.52,49.383
SSN2026000535,LOT0014,PNL00592,OLED_B,CFG_HIGH,2026-01-29,EQP02,CH1,5,RCP_A,469.1,74.61,82.83,1.5916,517.81,0.9906,729.08,51.219
SSN2026000536,LOT0039,PNL00408,OLED_C,CFG_STD,2026-01-08,EQP02,CH4,4,RCP_A,492.95,71.78,66.57,1.5832,523.42,1.1111,709.87,51.388
SSN2026000537,LOT0010,PNL00029,OLED_A,CFG_HIGH,2026-02-22,EQP04,CH1,12,RCP_B,499.82,80.95,65.7,1.8417,484.28,0.8802,722.15,50.036
SSN2026000538,LOT0046,PNL00691,OLED_B,CFG_STD,2026-03-01,EQP05,CH4,12,RCP_B,514.25,83.66,62.89,1.7255,459.16,1.1337,711.01,52.233
SSN2026000539,LOT0002,PNL00315,OLED_B,CFG_STD,2026-03-31,EQP04,CH3,9,RCP_B,509.75,77.97,55.34,1.6437,407.34,1.028,658.21,
SSN2026000540,LOT0061,PNL00203,OLED_A,CFG_LOW,2026-02-13,EQP01,CH1,6,RCP_C,497.74,88.22,65.47,1.6331,462.7,1.0297,705.2,50.474
SSN2026000541,LOT0005,PNL00624,OLED_B,CFG_STD,2026-03-13,EQP04,CH1,1,RCP_A,502.2,82.63,53.94,1.5847,427.35,0.867,733.99,51.307
SSN2026000542,LOT0017,PNL00522,OLED_B,CFG_LOW,2026-02-18,EQP05,CH2,3,RCP_C,500.36,90.5,53.34,1.4148,512.07,0.9989,691.64,48.671
SSN2026000543,LOT0015,PNL00524,OLED_C,CFG_STD,2026-03-25,EQP04,CH2,2,RCP_B,521.64,79.14,53.0,1.4626,398.79,1.1384,732.1,47.593
SSN2026000544,LOT0071,PNL00195,OLED_C,CFG_STD,2026-02-13,EQP02,CH1,10,RCP_A,507.39,106.36,65.37,1.4517,468.46,0.9959,714.41,53.245
SSN2026000545,LOT0005,PNL00694,OLED_A,CFG_STD,2026-03-02,EQP04,CH4,2,RCP_C,495.45,77.48,59.68,1.4652,424.4,1.0871,705.4,50.093
SSN2026000546,LOT0037,PNL00317,OLED_A,CFG_STD,2026-03-28,EQP02,CH1,9,RCP_A,511.43,74.77,60.55,1.541,454.67,1.0328,731.74,55.556
SSN2026000547,LOT0051,PNL00372,OLED_B,CFG_LOW,2026-03-20,EQP05,CH4,12,RCP_B,526.22,73.79,,1.3438,478.31,1.115,726.34,55.246
SSN2026000548,LOT0044,PNL00525,OLED_A,CFG_STD,2026-02-06,EQP05,CH1,4,RCP_B,504.1,80.31,53.81,1.5737,490.77,1.0453,720.09,
SSN2026000549,LOT0058,PNL00462,OLED_A,CFG_LOW,2026-02-15,EQP03,CH4,9,RCP_A,504.05,68.24,56.31,1.5234,452.88,0.9555,734.38,55.944
SSN2026000550,LOT0069,PNL00121,OLED_C,CFG_LOW,2026-02-23,EQP01,CH1,11,RCP_C,518.59,84.36,56.59,1.5357,481.64,1.0345,714.87,53.281
SSN2026000551,LOT0034,PNL00212,OLED_A,CFG_STD,2026-01-12,EQP03,CH2,6,RCP_A,487.36,66.76,52.27,1.7152,431.81,1.1581,670.53,50.274
SSN2026000552,LOT0071,PNL00253,OLED_B,CFG_STD,2026-01-22,EQP01,CH3,6,RCP_C,528.88,83.29,57.23,1.4923,463.59,1.0698,700.93,46.595
SSN2026000553,LOT0028,PNL00663,OLED_C,CFG_STD,2026-03-05,EQP04,CH1,3,RCP_A,483.57,71.19,54.05,1.4109,490.08,1.0207,666.69,52.807
SSN2026000554,LOT0084,PNL00500,OLED_A,CFG_STD,2026-01-07,EQP04,CH4,6,RCP_A,499.47,78.95,63.18,1.3018,466.62,1.2105,725.78,51.559
SSN2026000555,LOT0043,PNL00257,OLED_B,CFG_HIGH,2026-02-24,EQP02,CH2,11,RCP_A,489.8,86.84,63.64,1.6024,436.47,1.1227,731.51,52.32
SSN2026000556,LOT0063,PNL00514,OLED_C,CFG_STD,2026-02-13,EQP05,CH3,8,RCP_C,535.01,100.43,52.88,1.3657,445.23,1.0953,732.6,51.065
SSN2026000557,LOT0075,PNL00517,OLED_B,CFG_LOW,2026-02-13,EQP04,CH3,3,RCP_A,496.95,73.38,58.37,1.624,490.55,1.0554,721.74,49.327
SSN2026000558,LOT0068,PNL00276,OLED_A,CFG_HIGH,2026-03-18,EQP05,CH3,7,RCP_C,491.99,80.8,70.21,1.6377,416.79,1.0884,733.23,50.689
SSN2026000559,LOT0073,PNL00282,OLED_A,CFG_STD,2026-01-25,EQP02,CH1,9,RCP_A,499.07,76.21,54.61,1.3347,421.95,1.091,672.16,52.843
SSN2026000560,LOT0046,PNL00626,OLED_C,CFG_HIGH,2026-03-13,EQP01,CH1,1,RCP_A,506.53,75.04,62.35,1.5865,476.06,0.8554,707.42,50.827
SSN2026000561,LOT0004,PNL00393,OLED_A,CFG_STD,2026-03-12,EQP03,CH1,10,RCP_A,499.74,76.28,60.58,1.6751,439.63,1.0616,676.04,50.815
SSN2026000562,LOT0042,PNL00105,OLED_B,CFG_LOW,2026-03-31,EQP02,CH2,3,RCP_A,502.87,88.59,66.01,1.6423,404.14,1.0171,701.4,48.613
SSN2026000563,LOT0016,PNL00504,OLED_A,CFG_STD,2026-03-15,EQP04,CH1,4,RCP_C,443.53,78.1,61.63,1.2184,502.28,0.99,748.79,51.673
SSN2026000564,LOT0076,PNL00413,OLED_A,CFG_LOW,2026-02-15,EQP03,CH4,5,,505.91,99.99,57.63,1.4176,416.51,1.0144,736.24,49.387
SSN2026000565,LOT0021,PNL00356,OLED_C,CFG_HIGH,2026-02-02,EQP04,CH2,7,RCP_B,513.28,85.33,60.37,1.4464,448.02,0.9055,725.89,53.245
SSN2026000566,LOT0020,PNL00507,OLED_B,CFG_LOW,2026-03-12,EQP01,CH3,11,RCP_B,529.62,73.92,60.45,1.6628,433.32,0.8856,705.64,50.105
SSN2026000567,LOT0022,PNL00635,OLED_C,CFG_STD,2026-03-25,EQP01,CH2,3,RCP_B,,79.07,59.5,1.6496,444.58,1.1297,686.15,50.938
SSN2026000568,LOT0055,PNL00231,OLED_A,CFG_LOW,2026-01-26,EQP05,CH2,4,RCP_B,510.0,75.59,52.74,1.2763,424.04,1.067,714.49,55.612
SSN2026000569,LOT0049,PNL00294,OLED_B,CFG_STD,2026-02-03,EQP03,CH2,5,RCP_C,513.06,88.4,66.84,1.4339,480.0,0.837,736.66,50.918
SSN2026000570,LOT0081,PNL00133,OLED_C,CFG_HIGH,2026-02-14,EQP01,CH2,11,RCP_B,495.37,68.89,65.87,1.6961,458.88,0.9839,719.84,50.663
SSN2026000571,LOT0036,PNL00453,OLED_A,CFG_STD,2026-01-10,EQP05,CH2,12,RCP_B,525.28,71.27,54.26,1.6178,489.43,1.1004,671.94,52.613
SSN2026000572,LOT0024,PNL00282,OLED_A,CFG_STD,2026-01-29,EQP01,CH2,6,RCP_B,503.84,77.27,58.35,1.6176,433.68,1.0076,712.51,48.108
SSN2026000573,LOT0005,PNL00240,OLED_C,CFG_STD,2026-01-15,EQP05,CH2,9,RCP_B,494.04,87.46,58.76,1.5562,529.66,1.1296,664.08,53.877
SSN2026000574,LOT0001,PNL00487,OLED_A,CFG_STD,2026-03-11,EQP02,CH4,12,RCP_A,502.03,91.86,53.64,1.3929,388.34,1.114,729.3,53.388
SSN2026000575,LOT0032,PNL00286,OLED_B,CFG_STD,2026-02-14,EQP03,CH1,11,RCP_B,535.41,93.04,,1.598,399.52,0.9215,693.37,52.496
SSN2026000576,LOT0079,PNL00325,OLED_C,CFG_HIGH,2026-02-24,EQP02,CH2,9,RCP_A,507.9,86.24,56.31,1.5263,516.36,1.0185,680.65,45.084
SSN2026000577,LOT0045,PNL00308,OLED_A,CFG_STD,2026-01-08,EQP01,CH1,7,RCP_B,536.94,81.34,58.04,1.6738,471.59,0.9942,729.63,51.007
SSN2026000578,LOT0076,PNL00181,OLED_A,CFG_HIGH,2026-02-21,EQP03,CH2,12,RCP_C,488.02,88.36,52.07,1.5536,466.95,0.9189,723.43,49.082
SSN2026000579,LOT0009,PNL00088,OLED_A,CFG_STD,2026-03-06,EQP02,CH3,3,RCP_C,516.77,72.84,60.97,1.4803,470.09,0.9137,715.58,53.636
SSN2026000580,LOT0008,PNL00579,OLED_A,CFG_HIGH,2026-03-04,EQP03,CH1,5,RCP_C,489.57,67.24,66.4,1.6014,474.99,0.9655,762.6,53.5
SSN2026000581,LOT0071,PNL00065,OLED_A,CFG_HIGH,2026-03-13,EQP03,CH3,9,RCP_B,516.61,85.49,64.63,1.555,465.49,0.9787,725.24,52.237
SSN2026000582,LOT0010,PNL00228,OLED_B,CFG_STD,2026-01-11,EQP04,CH2,1,RCP_B,516.47,73.95,59.3,1.4267,421.19,1.0527,694.52,49.214
SSN2026000583,LOT0005,PNL00467,OLED_A,CFG_HIGH,2026-02-19,EQP01,CH1,7,RCP_A,515.58,81.48,49.88,1.5772,483.64,1.1135,722.46,54.339
SSN2026000584,LOT0035,PNL00092,OLED_B,CFG_LOW,2026-02-13,EQP02,CH4,11,RCP_A,509.01,82.96,63.94,1.5352,478.12,1.0711,703.13,51.002
SSN2026000585,LOT0079,PNL00459,OLED_A,CFG_HIGH,2026-03-22,EQP05,CH2,3,RCP_A,493.17,83.98,60.81,1.5796,505.0,1.09,740.4,54.93
SSN2026000586,LOT0059,PNL00513,OLED_A,CFG_STD,2026-03-04,EQP05,CH4,10,RCP_A,519.08,89.5,62.33,1.3683,516.75,1.0087,716.74,52.004
SSN2026000587,LOT0009,PNL00464,OLED_A,CFG_STD,2026-03-27,EQP03,CH2,5,RCP_C,527.71,88.66,70.65,1.6849,466.57,1.0782,719.12,52.463
SSN2026000588,LOT0072,PNL00214,OLED_B,CFG_HIGH,2026-01-03,EQP02,CH4,11,RCP_C,490.66,83.56,55.46,1.5553,412.04,1.0181,675.38,50.625
SSN2026000589,LOT0072,PNL00014,OLED_B,CFG_STD,2026-02-10,EQP03,CH2,8,RCP_B,483.64,78.46,44.19,1.5654,517.04,0.9947,711.47,54.173
SSN2026000590,LOT0069,PNL00621,OLED_A,CFG_HIGH,2026-03-05,EQP04,CH2,2,RCP_A,512.99,82.86,54.21,1.4077,419.36,1.1818,708.65,52.656
SSN2026000591,LOT0077,PNL00229,OLED_C,CFG_STD,2026-01-09,EQP02,CH3,9,RCP_B,507.7,77.23,62.67,1.7293,466.83,0.8436,685.42,54.241
SSN2026000592,LOT0021,PNL00563,OLED_B,CFG_HIGH,2026-02-28,EQP05,CH2,1,RCP_A,502.9,80.43,60.15,1.3878,446.01,0.8801,704.68,51.837
SSN2026000593,LOT0084,PNL00139,OLED_A,CFG_STD,2026-01-21,EQP01,CH2,3,RCP_C,508.9,102.95,53.31,1.7414,439.93,1.0606,720.46,51.411
SSN2026000594,LOT0028,PNL00114,OLED_C,CFG_STD,2026-01-07,EQP04,CH4,11,RCP_C,492.7,83.46,52.19,1.3964,481.75,1.0088,709.9,52.631
SSN2026000595,LOT0069,PNL00544,OLED_A,CFG_LOW,2026-03-01,EQP03,CH3,11,RCP_A,500.7,85.6,58.05,1.7265,463.56,0.915,676.11,54.241
SSN2026000596,LOT0050,PNL00657,OLED_A,CFG_LOW,2026-02-08,EQP03,CH3,1,RCP_A,503.4,76.36,53.15,1.4979,472.96,0.9456,703.44,53.432
SSN2026000597,LOT0067,PNL00602,OLED_B,CFG_LOW,2026-02-06,EQP03,CH3,5,RCP_A,528.52,90.16,62.86,1.7097,426.45,0.956,698.77,51.763
SSN2026000598,LOT0054,PNL00526,OLED_A,CFG_LOW,2026-01-30,EQP01,CH4,2,RCP_A,505.48,88.08,57.74,1.4318,448.91,1.1014,714.64,47.971
SSN2026000599,LOT0055,PNL00173,OLED_A,CFG_STD,2026-03-03,EQP02,CH4,4,RCP_A,485.23,88.14,56.55,1.5223,428.07,1.127,712.05,53.04
SSN2026000600,LOT0053,PNL00639,OLED_B,CFG_STD,2026-02-25,EQP02,CH3,12,RCP_A,485.87,83.72,55.83,1.6166,448.03,1.1612,700.12,48.766
SSN2026000601,LOT0067,PNL00467,OLED_A,CFG_STD,2026-03-02,EQP04,CH2,3,RCP_A,507.23,90.27,61.45,1.5994,450.84,0.9029,699.18,51.567
SSN2026000602,LOT0063,PNL00121,OLED_C,CFG_STD,2026-03-12,EQP03,CH1,8,RCP_A,486.93,92.17,84.22999999999999,1.6521,519.55,0.9206,711.61,51.28
SSN2026000603,LOT0012,PNL00091,OLED_C,CFG_STD,2026-02-24,EQP03,CH3,10,RCP_A,480.0,84.26,61.11,1.4615,445.92,0.9151,733.11,
SSN2026000604,LOT0071,PNL00609,OLED_B,CFG_LOW,2026-01-07,EQP03,CH4,11,RCP_B,523.17,81.08,60.99,1.6102,380.6,1.1331,716.69,52.208
SSN2026000605,LOT0046,PNL00193,OLED_B,CFG_STD,2026-01-15,EQP03,CH2,5,RCP_A,515.95,89.16,59.6,1.6698,503.83,1.0634,744.15,55.593
SSN2026000606,LOT0028,PNL00536,OLED_B,CFG_STD,2026-03-31,EQP01,CH1,9,RCP_C,494.11,74.77,54.32,1.3854,470.72,1.0364,737.2,50.906
SSN2026000607,LOT0044,PNL00097,OLED_C,CFG_STD,2026-01-26,EQP05,CH2,6,RCP_A,509.7,76.26,55.98,1.5887,450.41,1.0484,745.92,52.955
SSN2026000608,LOT0083,PNL00197,OLED_A,CFG_STD,2026-02-08,EQP05,CH2,2,RCP_A,508.01,81.57,57.83,1.4937,439.7,1.0255,742.85,55.976
SSN2026000609,LOT0073,PNL00199,OLED_A,CFG_STD,2026-02-04,EQP02,CH4,3,RCP_A,514.64,68.07,71.36,1.5447,421.86,0.9403,747.51,53.139
SSN2026000610,LOT0071,PNL00197,OLED_B,CFG_HIGH,2026-03-31,EQP04,CH1,9,RCP_B,522.68,88.62,52.58,,522.83,1.0711,682.32,50.275
SSN2026000611,LOT0040,PNL00472,OLED_B,CFG_STD,2026-03-16,EQP02,CH3,9,RCP_A,463.31,74.3,57.7,1.4254,456.81,1.0151,725.54,51.95
SSN2026000612,LOT0067,PNL00640,OLED_A,CFG_HIGH,2026-02-13,EQP01,CH3,7,RCP_B,509.15,78.23,60.54,1.5687,394.18,0.934,739.24,52.413
SSN2026000613,LOT0033,PNL00637,OLED_B,CFG_LOW,2026-03-03,EQP05,CH4,10,RCP_A,513.29,80.29,58.33,1.5374,466.47,1.0759,743.58,54.224
SSN2026000614,LOT0059,PNL00519,OLED_A,CFG_HIGH,2026-02-19,EQP02,CH1,9,RCP_C,493.43,82.31,65.91,1.4577,497.22,0.9959,691.5,53.807
SSN2026000615,LOT0055,PNL00142,OLED_C,CFG_HIGH,2026-02-28,EQP02,CH4,5,RCP_A,505.58,79.25,58.3,1.7087,460.48,1.0482,725.78,46.237
SSN2026000616,LOT0022,PNL00672,OLED_A,CFG_STD,2026-03-27,EQP03,CH3,4,RCP_A,517.01,81.46,58.71,1.6412,423.44,1.02,711.8,49.873
SSN2026000617,LOT0023,PNL00379,OLED_A,CFG_STD,2026-03-02,EQP03,CH3,12,RCP_C,501.29,81.52,64.48,1.5048,420.31,1.1013,754.33,51.367
SSN2026000618,LOT0006,PNL00382,OLED_A,CFG_STD,2026-01-11,EQP02,CH1,12,RCP_A,529.13,78.42,69.96,1.4284,422.89,1.0476,676.71,49.571
SSN2026000619,LOT0012,PNL00491,OLED_A,CFG_LOW,2026-02-15,EQP05,CH2,1,RCP_A,523.03,75.81,67.74,1.4211,508.26,0.9593,691.54,44.47
SSN2026000620,LOT0037,PNL00538,OLED_A,CFG_HIGH,2026-03-15,EQP02,CH3,10,RCP_C,498.1,90.65,59.25,1.7069,452.49,1.0558,666.54,50.121
SSN2026000621,LOT0041,PNL00667,OLED_A,CFG_STD,2026-01-04,EQP03,CH2,2,RCP_A,501.83,65.16,59.73,1.3988,396.24,1.0584,713.47,51.493
SSN2026000622,LOT0015,PNL00408,OLED_A,CFG_STD,2026-02-02,EQP04,CH2,11,RCP_A,459.39,80.35,60.26,1.5337,468.44,1.0709,764.33,50.502
SSN2026000623,LOT0036,PNL00427,OLED_A,CFG_LOW,2026-01-19,EQP05,CH3,8,RCP_A,499.78,78.25,60.81,1.5633,459.94,1.1129,708.94,49.606
SSN2026000624,LOT0052,PNL00522,OLED_A,CFG_HIGH,2026-03-06,EQP03,CH3,9,RCP_A,483.35,85.35,55.34,1.4826,439.29,0.9807,712.42,51.579
SSN2026000625,LOT0020,PNL00179,OLED_A,CFG_STD,2026-01-13,EQP03,CH1,9,RCP_C,503.54,70.37,65.15,1.3497,419.29,1.0834,723.21,52.152
SSN2026000626,LOT0029,PNL00216,OLED_A,CFG_LOW,2026-02-26,EQP05,CH2,8,RCP_B,515.45,78.0,61.14,1.5058,417.76,0.892,707.21,50.61
SSN2026000627,LOT0032,PNL00438,OLED_A,CFG_HIGH,2026-01-06,EQP03,CH1,4,RCP_B,524.13,81.18,59.75,1.5344,493.03,1.0204,718.78,54.106
SSN2026000628,LOT0043,PNL00045,OLED_A,CFG_HIGH,2026-03-25,EQP02,CH4,10,RCP_A,527.35,90.56,53.01,1.4349,463.66,1.008,719.41,51.61
SSN2026000629,LOT0032,PNL00225,OLED_A,CFG_STD,2026-01-29,EQP01,CH4,7,RCP_B,512.58,84.66,60.34,1.7593,471.75,1.1458,689.71,49.844
SSN2026000630,LOT0063,PNL00502,OLED_A,CFG_STD,2026-02-06,EQP02,CH2,7,RCP_B,549.49,72.53,49.59,1.5989,463.57,1.0175,707.74,49.363
SSN2026000631,LOT0028,PNL00683,OLED_B,CFG_LOW,2026-03-12,EQP01,CH1,4,RCP_A,508.72,78.1,56.8,1.4571,466.47,1.0786,727.81,51.095
SSN2026000632,LOT0037,PNL00364,OLED_C,CFG_HIGH,2026-02-04,EQP02,CH1,1,RCP_C,479.04,89.09,56.9,1.4828,438.61,0.8891,732.29,53.615
SSN2026000633,LOT0033,PNL00280,OLED_C,CFG_STD,2026-01-11,EQP03,CH2,7,RCP_B,504.01,72.39,61.58,1.6802,447.8,1.0019,741.16,49.935
SSN2026000634,LOT0016,PNL00308,OLED_B,CFG_HIGH,2026-03-23,EQP03,CH4,5,RCP_B,507.04,81.37,70.34,1.5586,495.77,0.9623,718.05,52.632
SSN2026000635,LOT0059,PNL00480,OLED_B,CFG_STD,2026-01-11,EQP01,CH2,8,RCP_A,514.47,81.93,63.15,1.6282,504.51,1.228,718.54,51.68
SSN2026000636,LOT0021,PNL00381,OLED_A,CFG_HIGH,2026-02-14,EQP03,CH1,5,RCP_A,489.84,78.91,67.97,1.3675,412.23,0.9767,728.0,55.287
SSN2026000637,LOT0026,PNL00017,OLED_B,CFG_STD,2026-01-12,EQP03,CH1,12,RCP_B,508.23,103.57,63.55,1.7406,447.71,1.0359,695.73,52.241
SSN2026000638,LOT0068,PNL00377,OLED_B,CFG_HIGH,2026-03-04,EQP01,CH1,9,RCP_B,510.42,78.7,66.19,1.5989,484.37,1.0401,694.74,50.173
SSN2026000639,LOT0081,PNL00280,OLED_C,CFG_STD,2026-01-25,EQP02,CH4,6,RCP_A,497.83,85.6,70.21,1.5142,520.87,0.9028,707.0,
SSN2026000640,LOT0058,PNL00490,OLED_C,CFG_STD,2026-03-25,EQP04,CH3,9,RCP_A,517.98,75.87,55.97,1.4368,517.37,0.9879,679.4,52.963
SSN2026000641,LOT0078,PNL00612,OLED_A,CFG_STD,2026-01-19,EQP01,CH3,8,RCP_C,510.26,86.22,55.62,1.3227,427.15,1.0624,719.77,50.746
SSN2026000642,LOT0073,PNL00673,OLED_B,CFG_HIGH,2026-03-02,EQP02,CH2,8,RCP_A,523.67,88.97,63.68,1.32,499.63,1.0369,735.18,49.288
SSN2026000643,LOT0041,PNL00427,OLED_C,CFG_STD,2026-01-02,EQP03,CH4,7,RCP_A,499.7,77.3,59.98,1.4285,457.05,0.846,692.96,52.518
SSN2026000644,LOT0066,PNL00254,OLED_A,CFG_STD,2026-01-11,EQP01,CH2,12,RCP_B,532.24,81.56,61.21,1.6705,491.55,0.9846,720.44,51.621
SSN2026000645,LOT0028,PNL00311,OLED_C,CFG_HIGH,2026-01-25,EQP04,CH4,4,RCP_A,483.18,74.84,58.63,1.4046,482.59,1.1117,694.9,48.619
SSN2026000646,LOT0040,PNL00124,OLED_A,CFG_STD,2026-03-21,EQP04,CH4,6,RCP_A,482.79,72.84,56.72,1.3342,410.76,1.0771,685.6,51.984
SSN2026000647,LOT0046,PNL00655,OLED_C,CFG_STD,2026-03-31,EQP02,CH2,4,RCP_A,485.58,90.29,68.91,1.4109,474.25,1.1274,759.33,50.29
SSN2026000648,LOT0082,PNL00593,OLED_B,CFG_STD,2026-02-25,EQP02,CH4,7,RCP_C,500.15,77.57,53.95,,490.2,0.9511,685.95,48.62
SSN2026000649,LOT0073,PNL00597,OLED_A,CFG_LOW,2026-01-31,EQP04,CH2,12,,524.24,62.69,63.78,1.4785,454.29,1.1325,679.3,50.831
SSN2026000650,LOT0042,PNL00230,OLED_B,CFG_STD,2026-01-29,EQP02,CH3,8,RCP_B,503.37,96.12,62.88,1.5845,446.38,1.0264,715.15,53.938
SSN2026000651,LOT0056,PNL00226,OLED_A,CFG_STD,2026-01-20,EQP01,CH1,3,RCP_C,492.37,75.58,51.32,1.5939,399.99,1.1574,716.44,53.795
SSN2026000652,LOT0018,PNL00599,OLED_B,CFG_STD,2026-01-31,EQP01,CH2,12,RCP_B,509.54,80.03,55.43,1.7499,478.93,1.0303,726.01,53.299
SSN2026000653,LOT0069,PNL00381,OLED_B,CFG_STD,2026-02-14,EQP01,CH1,10,RCP_B,522.17,95.13,56.36,1.8407,462.31,0.8662,758.03,52.012
SSN2026000654,LOT0048,PNL00493,OLED_B,CFG_STD,2026-03-03,EQP05,CH1,6,RCP_B,505.36,80.87,63.11,1.405,422.72,1.0979,691.35,52.632
SSN2026000655,LOT0046,PNL00343,OLED_C,CFG_STD,2026-01-21,EQP05,CH1,2,RCP_A,496.47,80.69,57.98,1.4173,443.6,0.9945,696.12,51.687
SSN2026000656,LOT0066,PNL00310,OLED_A,CFG_STD,2026-01-04,EQP03,CH2,5,RCP_B,491.47,72.17,59.53,1.6838,460.41,0.9999,748.61,49.4
